78.24,31.92,123,8758,2
136.93,-21.49,98,8578,2
166.91,-47.14,57,9065,2
146.06,-35.84,86,8561,2
183.01,-74.12,62,11111,1
105.04,-5.29,136,10853,1
72.36,38.74,143,10654,1
164.83,-55.34,112,11180,1
161.38,-55.28,76,11251,1
90.43,14.15,126,10459,1
175.88,-69.76,103,9318,2
110.68,-9.51,138,9075,2
52.19,55.89,150,9036,2
164.41,-54.63,91,9021,2
167.11,-56.24,79,9074,2
75.94,36.57,154,8780,2
137.03,-17.36,152,16777,2
105.33,10.06,164,15460,2
49.51,37.03,147,15665,2
70.08,49.67,145,15688,2
127.89,18.1,130,16235,2
76.95,52.3,186,15836,2
162.16,-31.04,114,11149,2
106.46,17.74,154,10884,2
121.5,18.54,137,10762,2
119.22,20.39,126,10862,2
143.21,-8.47,135,10558,2
127.07,11.99,118,10950,2
168.24,-72.6,89,11730,0
164.32,-72.73,48,11378,0
150.11,-46.92,119,11107,0
169.2,-69.03,64,10950,0
172.27,-73.44,47,11212,0
166.72,-70.77,53,11004,0
129.6,-32.69,98,5778,0
87.49,1.99,121,5632,0
40.9,52.98,119,5542,0
135.15,-33.33,112,5556,0
166.31,-64.76,42,5321,0
73.49,27.23,110,5656,0
159.27,-67.62,108,7298,0
154.97,-64.6,87,7174,0
93.02,10.5,108,7049,0
167.95,-78.61,75,6814,0
184.97,-99.06,19,6880,0
151.15,-56.51,86,7159,0
125.63,-26.47,138,9356,0
147.71,-49.41,107,8888,0
84.98,25.55,134,8504,0
139.64,-35.6,118,9050,0
178.52,-70.8,34,8725,0
126.31,-18.52,113,9034,0
60.52,38.55,145,8736,1
55.2,26.88,114,8276,1
26.1,50.18,133,7780,1
37.78,63.39,156,8320,1
84.55,40.09,145,8284,1
34.82,47.72,122,8216,1
79.49,18.41,136,11739,1
103.08,-9.1,142,11373,1
49.44,40.07,146,11502,1
112.88,5.68,145,11445,1
155.64,-44.47,53,11546,1
93.17,9.87,115,10911,1
48.27,28.1,131,9867,2
71.11,24.19,151,9634,2
29.38,53.02,117,9619,2
40.56,60.23,137,9937,2
43.82,68.9,160,10143,2
30.12,67.94,145,10035,2
168.82,-62.71,97,9609,1
143.72,-42.33,83,9016,1
144.8,-30.96,82,9273,1
173.14,-65.41,85,9009,1
182.09,-72.73,26,9155,1
155.36,-48.16,60,9316,1
150.65,-38.08,99,14256,1
158.2,-49.46,97,13667,1
104.23,28.1,150,13351,1
122.67,9.84,135,13259,1
160.17,-44.18,72,13544,1
110.32,19.38,141,13917,1
176.64,-70.89,68,9890,0
156.04,-52.88,109,9867,0
136.88,-14.92,136,9878,0
182.78,-78.39,77,9746,0
144.55,-28.76,120,9484,0
143.24,-35.12,107,9382,0
167.91,-64.38,112,11330,0
162.53,-65,56,10744,0
118.72,7.1,145,10494,0
164.06,-56.16,65,10351,0
182.15,-77.69,16,10437,0
166.41,-59.74,85,10339,0
187.9,-83.04,22,7979,0
126.09,-18.7,123,7818,0
142.04,-26.95,128,8000,0
178.84,-73.48,72,7553,0
172.98,-65.77,36,7557,0
153.21,-48.93,97,7456,0
102.69,-1,130,7323,1
148.92,-51.75,70,7038,1
65.79,32.77,127,7180,1
136.36,-32.35,77,6873,1
172.73,-62.28,54,6965,1
115.28,-6.38,123,6664,1
127.1,-15.62,127,8561,1
124.44,-19.97,136,8440,1
45.75,59.36,145,7951,1
112.53,5.85,159,7979,1
174.32,-62.13,61,7920,1
117.15,1.28,125,8179,1
174.51,-68.37,105,9357,0
117.05,-18.07,137,9175,0
64.16,44.28,147,9040,0
174.09,-65.76,78,9245,0
150.72,-40.88,106,9061,0
68.31,40.83,151,9157,0
165.23,-63.52,69,6338,0
162.54,-72.86,72,6252,0
126.93,-26.54,65,5968,0
169.83,-67.07,88,6098,0
177.47,-79.77,40,6043,0
157.27,-57.62,61,6041,0
167.8,-57.69,84,10096,0
117.39,-9.44,120,9758,0
111.81,3.49,128,9454,0
118.59,5.83,141,9601,0
171.13,-57.59,78,9541,0
152.5,-41.72,96,9959,0
168.61,-60.37,61,10765,1
154.52,-54.13,104,10285,1
116.4,0.86,135,10217,1
154.3,-43.32,75,10247,1
185.31,-76.39,16,10116,1
147.89,-39.48,105,10610,1
166.63,-67.76,38,8690,0
143.16,-45.59,83,8490,0
113.65,-1.98,113,8455,0
155.18,-51.37,67,8084,0
171.52,-69.57,23,8088,0
147.82,-42.15,90,8192,0
156.33,-47.45,102,8895,1
149.35,-45.25,111,8941,1
100.47,18.94,146,8666,1
170.36,-60.34,104,8285,1
167.81,-53.64,106,8971,1
131.95,-16.66,115,8699,1
184.66,-92.5,29,6684,0
167.13,-74.55,57,6639,0
148.41,-46.11,66,6630,0
179.55,-81.92,53,6587,0
176.02,-79.44,21,6255,0
172.96,-75.49,57,6416,0
155.5,-50.5,86,9983,0
119.08,-14.13,123,9770,0
105.08,14.84,135,9725,0
140.38,-21.17,115,9758,0
163,-54.1,93,9987,0
115.82,-0.42,151,9742,0
85.69,26.93,149,12973,2
109.26,10.95,125,12475,2
51.33,60.92,148,12749,2
59.05,69.47,154,12151,2
113.79,24.61,131,12682,2
45.37,72.81,177,12710,2
150.9,-55.96,40,6216,2
91.2,-1.35,103,6241,2
91.9,5.8,117,5901,2
123.51,-21.22,87,6037,2
161.54,-54.35,62,5882,2
118.17,-14.59,91,6217,2
164.6,-58.13,134,9207,0
130.47,-31.92,132,9130,0
39.75,74.27,162,8745,0
141.63,-37.17,107,9346,0
184.56,-81.59,49,8931,0
115.58,-3.1,164,9104,0
145.02,-29.85,106,10614,1
103.04,1.14,167,10300,1
45.65,64.27,155,10140,1
133.26,-11.86,149,10264,1
159.95,-45.88,109,10452,1
60.05,47.73,149,10161,1
130.21,-30.47,110,8436,0
82.64,15.37,156,8322,0
48.46,45.59,118,7923,0
113.52,-3.32,120,7789,0
139.57,-30.78,105,7926,0
48.59,56.79,159,7743,0
149.17,-46.24,85,9174,2
82.48,18.04,147,8828,2
84.27,28.41,136,8536,2
144.78,-34.78,100,9017,2
157.21,-56.32,65,8538,2
116.58,-6.37,125,9288,2
150.18,-31.74,95,13648,1
122.51,-11.81,148,12920,1
50.15,57.57,153,13599,1
114.42,12.4,137,13405,1
158.92,-38.69,81,13338,1
95.08,27.34,151,13651,1
117.96,2.12,149,7612,0
58.75,46.3,158,7514,0
18.75,75.57,156,6870,0
122.06,-1.13,152,7038,0
141.24,-5.08,127,6787,0
24.76,76.2,150,7172,0
172.6,-55.34,85,8951,1
156.18,-55.33,106,8723,1
86.91,43.77,166,9278,1
171.39,-65.65,116,8759,1
181.17,-81.74,66,8953,1
101.14,24.72,150,8857,1
103.09,20.08,112,14698,2
74.82,28.36,114,13737,2
52.47,24.67,119,14256,2
54.72,31.33,117,14482,2
105.45,31.47,126,14301,2
76.6,50.24,126,14424,2
131.79,-35.05,104,8173,2
65.72,13.85,124,8105,2
63.58,18.2,87,7832,2
103.63,5.25,117,7829,2
133.3,-26.88,84,8062,2
82.08,15.71,109,7878,2
123.97,-16.68,109,8300,0
109.9,0.74,131,8212,0
50.72,40.24,122,8117,0
84.33,35.27,130,7993,0
168.27,-59.52,91,8038,0
116.32,-4.35,105,8217,0
103.67,-5.04,115,8700,1
123.01,-35.41,103,8310,1
56.54,34.26,117,8274,1
77.72,19.52,107,8474,1
134.06,-26.04,94,8127,1
96.33,15.66,108,8793,1
104.41,-4.14,79,9234,2
69.87,23.43,127,9030,2
61.23,40.49,124,8726,2
120.25,-11.18,107,8887,2
108.97,-4.51,77,8722,2
61.93,34.71,109,8662,2
110.48,-12.59,118,12828,0
158.63,-61.91,78,12364,0
66.74,36.2,118,12548,0
77.87,29.99,122,12455,0
107.95,2.64,126,12265,0
141.67,-33.62,115,12648,0
124.52,-17.46,90,9511,2
121.24,-4.7,117,9556,2
67.93,34.36,122,9022,2
129.55,-10.96,110,9023,2
110.17,11.81,103,8805,2
81.27,29.92,115,8777,2
146.21,-44.1,86,8025,1
117.54,-13.78,117,7932,1
61.54,40.65,131,7729,1
148.35,-31.98,122,7926,1
196.67,-86.54,20,7721,1
131.19,-30.15,88,7687,1
171.97,-72.82,52,9870,1
141.52,-40.95,94,9539,1
98.33,20.75,127,9435,1
160.47,-52.3,99,9591,1
178.14,-72.21,48,9769,1
172.81,-69.66,80,9456,1
146.28,-41.34,85,12172,1
61.92,34.36,136,11907,1
73.25,32.07,120,11614,1
109.47,4.42,122,10987,1
151.86,-45.17,73,11290,1
100.83,8.63,132,11617,1
150.46,-57.36,66,10069,0
110.3,-25.71,93,9813,0
66.23,9.64,81,9586,0
105.09,-14.98,69,9451,0
173.5,-85.07,47,9620,0
186.07,-100.21,29,9658,0
95,15.53,117,7854,2
58.56,11.02,99,7701,2
36.32,38.06,119,7285,2
57.59,28.16,111,7554,2
104.71,0.82,83,7381,2
66.51,37.78,108,7431,2
86.73,11.94,125,5537,2
141.77,-43.57,77,5484,2
56.23,39.28,96,5679,2
73.22,31.48,104,5213,2
122.9,-17.05,105,5656,2
100.23,9.74,84,5342,2
92.63,6.08,115,9549,2
90.48,7.14,115,9308,2
52.85,27.51,130,8909,2
126.26,-26.38,131,9023,2
158.12,-54.99,84,9008,2
90.66,14.11,107,8752,2
107.23,17.59,108,11141,2
40.83,27.9,107,10585,2
49.69,23.65,117,10192,2
49.86,44.98,131,10023,2
80.8,49.54,123,10461,2
80.8,49.54,123,10461,2
139.93,-36.91,109,11224,1
110.59,-13.89,96,11102,1
52.99,36.36,120,11063,1
75.05,30.08,131,11099,1
153.57,-43.16,95,10869,1
159.92,-49.18,40,11043,1
112.21,-17.41,105,12505,0
162.78,-67.94,100,11849,0
70.95,41.38,129,12507,0
136.5,-40.4,127,11764,0
156.94,-54.98,83,12203,0
119.31,-15.39,99,12170,0
168,-69.66,82,12340,1
103.49,-8.63,111,12137,1
102.84,0.61,101,11883,1
103.05,-1.16,88,11815,1
139.8,-43.02,94,11929,1
186.16,-93.42,44,11860,1
88.05,23.85,120,14024,2
71.1,26.71,135,13080,2
45.07,16.27,102,13885,2
47.45,23.47,103,13584,2
66.01,49.04,123,13818,2
68.33,57.98,145,13880,2
166.47,-68.03,63,12913,1
69.46,18.72,116,12572,1
89.57,11.29,110,12622,1
91.36,18.41,122,12861,1
108.62,0.38,122,13060,1
112.76,-5.29,117,13004,1
115.06,-5.36,139,12205,0
116.7,-20.75,98,12046,0
76.96,18.63,119,11569,0
68.63,35.26,119,11415,0
57.87,52.41,133,12065,0
94.75,25.47,134,11943,0
126.79,-13.47,108,8953,2
135.29,-36.41,121,8652,2
56.12,31.36,124,8471,2
76.43,20.4,100,8620,2
137.72,-32.18,100,8585,2
152.84,-37.79,92,8497,2
142.2,-34.09,119,8655,1
86.29,12.51,127,8423,1
53.2,49.49,125,8217,1
71.27,40.94,133,8460,1
157.6,-58.5,115,8161,1
151.55,-46.13,91,8324,1
131.84,-23.42,131,11142,1
102.47,-2.31,109,10869,1
70.07,32.37,133,11030,1
92.58,13.44,117,11247,1
154.98,-45.85,65,10777,1
83.79,30.25,131,11149,1
165.59,-57.71,96,9319,1
98.26,18.3,142,9192,1
72.14,30.82,136,9121,1
125.62,-13.82,164,9130,1
151.08,-37.88,83,9191,1
80.5,45.34,156,8969,1
95.49,10.79,125,10215,1
130.08,-28.48,100,9874,1
63.75,28.77,106,9627,1
85.54,17.13,120,9850,1
150.14,-43.52,107,9526,1
98.78,17.9,116,9914,1
86.13,28.17,137,14022,1
172.42,-72.8,75,13051,1
87.14,30.15,145,13846,1
112.05,1.19,127,13229,1
118.01,-7.33,125,12871,1
120.24,-7.52,121,13259,1
170.8,-64.46,96,9480,0
80.27,7.38,130,9299,0
77.18,26.68,125,9152,0
87.55,10.77,109,8820,0
145.44,-48.23,107,8884,0
147.42,-42.46,88,9273,0
101.58,10.71,134,10204,1
66.41,25.95,129,9712,1
46.11,48.23,117,9453,1
57.04,54.54,143,10096,1
101.82,24.76,123,9872,1
104.07,19.61,115,9776,1
169.21,-78.65,41,10584,0
147.62,-59.36,49,10110,0
116.24,-17.69,83,9629,0
133.65,-37.53,62,9676,0
178.28,-85.37,50,9594,0
192.29,-96.92,0,9727,0
162.95,-52.72,104,9789,0
76.94,26.03,132,9252,0
60.3,47.1,146,9201,0
98.43,18.16,117,9411,0
159.26,-50.3,105,9048,0
94.28,24.96,132,9517,0
172.03,-70.19,118,9371,1
172.6,-75.28,79,9085,1
81.84,23.19,129,9087,1
100.77,5.42,125,9246,1
199.13,-97,33,9171,1
174.5,-68.19,54,9140,1
149.71,-44.06,126,8467,1
83.23,30.84,129,8588,1
62.24,49.49,136,8107,1
64.94,49.79,132,8103,1
128.98,-16.65,122,7912,1
144.12,-34.94,95,8122,1
139.47,-4.72,89,13968,2
83.49,31.89,159,13083,2
52.32,53.3,131,13448,2
56.5,55.27,154,13341,2
112.23,23.63,140,13375,2
114.24,28.27,123,13488,2
96.27,22.84,142,11856,1
78.53,27.19,143,11826,1
38.5,40.73,124,11642,1
73.33,38.74,128,11384,1
110.81,22.04,110,11709,1
57.54,47.38,143,11637,1
153.37,-30.02,96,10581,2
144.73,-39.98,99,10286,2
94.01,32.4,129,10539,2
111.67,12.82,120,10510,2
99.24,25.94,138,10773,2
101.3,25.64,145,10586,2
124.8,-8.12,121,11294,0
101.2,11.03,129,10778,0
58.11,48.6,130,10807,0
85.63,39.75,135,10898,0
126.88,-0.47,93,11034,0
138.62,-16.5,106,10543,0
149.72,-48.37,76,9634,0
179.15,-86.38,12,9509,0
104.33,-1.31,101,9532,0
137.97,-43.39,89,9326,0
180.94,-86.96,52,9477,0
166.5,-70.05,53,9443,0
80.74,19.27,117,10962,1
104.87,-1.4,135,10666,1
67.22,50.32,136,10421,1
100.62,27.55,125,10946,1
68.76,40.24,127,9962,1
57.44,37.15,143,10820,1
125.8,-5.52,104,9746,2
76.97,32.95,128,9740,2
46.78,33.54,98,9205,2
77.3,32.4,142,9636,2
101.27,28.68,125,9018,2
109.64,20.8,112,9489,2
143.67,-33.52,107,8991,0
150.51,-49.01,102,8690,0
91.28,31.27,113,8697,0
156.38,-46.88,101,8437,0
189.5,-81.35,46,8606,0
121.03,-1.12,109,8455,0
164.11,-56.52,98,11824,0
62.41,39.71,156,11661,0
72.63,34.95,127,11270,0
87.88,20.57,127,11197,0
156.05,-47.59,97,11240,0
164.64,-60.17,76,11494,0
184.86,-63.49,64,9980,0
77.64,48.7,143,9809,0
138.42,-20.12,126,9525,0
124.54,4.55,134,9427,0
153.91,-28.97,115,9466,0
170.24,-52.18,90,9792,0
175.92,-64.09,62,9318,0
173.64,-74.27,102,8945,0
103.35,19.48,130,8623,0
169.13,-57.41,96,8990,0
192.34,-96.56,6,8654,0
169.58,-60.92,74,9195,0
148.18,-24.92,119,10906,0
171.81,-60.57,68,10465,0
127.47,11.77,97,10723,0
139.11,-11.65,119,10377,0
124.61,1.15,127,10797,0
159.21,-42.4,94,10340,0
145.02,-27.18,120,12935,1
151.35,-44.81,94,12428,1
72.06,43.2,142,12774,1
137.32,-16.71,93,12691,1
182.21,-64.75,50,12571,1
164.02,-37.55,87,12659,1
153.59,-42.08,111,11185,0
164.86,-70.63,50,10618,0
111.17,13.6,116,10512,0
143.36,-35.45,100,10927,0
155.9,-39.08,81,10512,0
169.92,-61.24,96,10506,0
156.48,-54.25,112,10982,0
124.87,-13.05,107,10374,0
95.28,24.69,147,10117,0
156.36,-50.8,114,10231,0
165.96,-49.76,79,10134,0
87.12,42.27,143,10066,0
190.78,-81.7,28,8678,0
88.6,12.9,124,8811,0
119.29,-4.26,127,8120,0
139.01,-45.9,113,9176,0
158.45,-50.08,93,8503,0
172.38,-64.68,52,8297,0
141.04,-28.94,136,11202,1
160.81,-49.33,41,10957,1
108.58,16.29,123,10688,1
145.94,-26.92,91,10337,1
183.14,-71.07,44,10307,1
158.49,-42.4,107,10367,1
154.68,-42.79,118,10733,0
88.75,17.96,143,10245,0
68.09,43.39,124,10062,0
109.69,9.22,135,10393,0
187.39,-85.44,50,10337,0
135.77,-18.69,129,10170,0
69.69,13.57,109,10420,0
97.31,-0.27,97,10565,0
35.32,48.04,117,9976,0
77.83,27.99,128,9577,0
